"url","title","original_format","online_formats","subjects","date","description","contributors","locations","partof","access_restricted","id","image_url","thumb_url","resource_count","resource_url","filename"
"https://www.loc.gov/item/muscolwell-200224949/","Larry Colwell dance photographs: Studio or publicity photos: Boris, Ruthanna, with Frederic Franklin","photo, print, drawing","image","photographs","1944","","colwell, larry","","music division;larry colwell dance photographs, 1944-1966: studio or publicity photos;larry colwell dance photographs, 1944-1966","false","muscolwell-200224949","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224949:muscolwell-200224949.0001/full/pct:100/0/default.jpg#h=4102&w=3302","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224949:muscolwell-200224949.0001/full/pct:12.5/0/default.jpg#h=512&w=412","4","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224949:muscolwell-200224949.0001/full/pct:100/0/default.jpg#h=4102&w=3302","muscolwell-200224949-0.jpg"
"https://www.loc.gov/item/muscolwell-200224940/","Larry Colwell dance photographs: Studio or publicity photos: Beatty, Talley","photo, print, drawing","image","photographs","1944","","colwell, larry","","music division;larry colwell dance photographs, 1944-1966: studio or publicity photos;larry colwell dance photographs, 1944-1966","false","muscolwell-200224940","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224940:muscolwell-200224940.0001/full/pct:100/0/default.jpg#h=4098&w=3279","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224940:muscolwell-200224940.0001/full/pct:12.5/0/default.jpg#h=512&w=409","6","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224940:muscolwell-200224940.0001/full/pct:100/0/default.jpg#h=4098&w=3279","muscolwell-200224940-0.jpg"
"https://www.loc.gov/item/muscolwell-200224945/","Larry Colwell dance photographs: Studio or publicity photos: Boris, Ruthanna","photo, print, drawing","image","photographs","1947","","colwell, larry","","music division;larry colwell dance photographs, 1944-1966: studio or publicity photos;larry colwell dance photographs, 1944-1966","false","muscolwell-200224945","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224945:muscolwell-200224945.0001/full/pct:100/0/default.jpg#h=4105&w=3295","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224945:muscolwell-200224945.0001/full/pct:12.5/0/default.jpg#h=513&w=411","6","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224945:muscolwell-200224945.0001/full/pct:100/0/default.jpg#h=4105&w=3295","muscolwell-200224945-0.jpg"
"https://www.loc.gov/item/muscolwell-200224946/","Larry Colwell dance photographs: Studio or publicity photos: Boris, Ruthanna, with Frank Hobi [?]","photo, print, drawing","image","photographs","1944","","colwell, larry","","music division;larry colwell dance photographs, 1944-1966: studio or publicity photos;larry colwell dance photographs, 1944-1966","false","muscolwell-200224946","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224946:muscolwell-200224946.0001/full/pct:100/0/default.jpg#h=4092&w=3277","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224946:muscolwell-200224946.0001/full/pct:12.5/0/default.jpg#h=511&w=409","3","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224946:muscolwell-200224946.0001/full/pct:100/0/default.jpg#h=4092&w=3277","muscolwell-200224946-0.jpg"
"https://www.loc.gov/item/muscolwell-200224947/","Larry Colwell dance photographs: Studio or publicity photos: Boris, Ruthanna","photo, print, drawing","image","photographs","1944","","colwell, larry","","music division;larry colwell dance photographs, 1944-1966: studio or publicity photos;larry colwell dance photographs, 1944-1966","false","muscolwell-200224947","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224947:muscolwell-200224947.0001/full/pct:100/0/default.jpg#h=4096&w=3283","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224947:muscolwell-200224947.0001/full/pct:12.5/0/default.jpg#h=512&w=410","25","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224947:muscolwell-200224947.0001/full/pct:100/0/default.jpg#h=4096&w=3283","muscolwell-200224947-0.jpg"
"https://www.loc.gov/item/muscolwell-200224948/","Larry Colwell dance photographs: Studio or publicity photos: Boris, Ruthanna, with Leon Danielian","photo, print, drawing","image","photographs","1944","","colwell, larry","","music division;larry colwell dance photographs, 1944-1966: studio or publicity photos;larry colwell dance photographs, 1944-1966","false","muscolwell-200224948","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224948:muscolwell-200224948.0001/full/pct:100/0/default.jpg#h=4108&w=3302","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224948:muscolwell-200224948.0001/full/pct:12.5/0/default.jpg#h=513&w=412","3","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224948:muscolwell-200224948.0001/full/pct:100/0/default.jpg#h=4108&w=3302","muscolwell-200224948-0.jpg"
"https://www.loc.gov/item/muscolwell-200224950/","Larry Colwell dance photographs: Studio or publicity photos: Boris, Ruthanna","photo, print, drawing","image","photographs","1944","","colwell, larry","","music division;larry colwell dance photographs, 1944-1966: studio or publicity photos;larry colwell dance photographs, 1944-1966","false","muscolwell-200224950","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224950:muscolwell-200224950.0001/full/pct:100/0/default.jpg#h=4084&w=3288","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224950:muscolwell-200224950.0001/full/pct:12.5/0/default.jpg#h=510&w=411","19","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224950:muscolwell-200224950.0001/full/pct:100/0/default.jpg#h=4084&w=3288","muscolwell-200224950-0.jpg"
"https://www.loc.gov/item/muscolwell-200224941/","Larry Colwell dance photographs: Studio or publicity photos: Beatty, Talley, with unidentified partner","photo, print, drawing","image","photographs","1944","","colwell, larry","","music division;larry colwell dance photographs, 1944-1966: studio or publicity photos;larry colwell dance photographs, 1944-1966","false","muscolwell-200224941","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224941:muscolwell-200224941.0001/full/pct:100/0/default.jpg#h=4091&w=3295","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224941:muscolwell-200224941.0001/full/pct:12.5/0/default.jpg#h=511&w=411","6","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224941:muscolwell-200224941.0001/full/pct:100/0/default.jpg#h=4091&w=3295","muscolwell-200224941-0.jpg"
"https://www.loc.gov/item/muscolwell-200224942/","Larry Colwell dance photographs: Studio or publicity photos: Beatty, Talley","photo, print, drawing","image","photographs","1944","","colwell, larry","","music division;larry colwell dance photographs, 1944-1966: studio or publicity photos;larry colwell dance photographs, 1944-1966","false","muscolwell-200224942","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224942:muscolwell-200224942.0001/full/pct:100/0/default.jpg#h=4086&w=3278","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224942:muscolwell-200224942.0001/full/pct:12.5/0/default.jpg#h=510&w=409","34","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224942:muscolwell-200224942.0001/full/pct:100/0/default.jpg#h=4086&w=3278","muscolwell-200224942-0.jpg"
"https://www.loc.gov/item/muscolwell-200224943/","Larry Colwell dance photographs: Studio or publicity photos: Bettis, Valerie","photo, print, drawing","image","photographs","1944","","colwell, larry","","music division;larry colwell dance photographs, 1944-1966: studio or publicity photos;larry colwell dance photographs, 1944-1966","false","muscolwell-200224943","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224943:muscolwell-200224943.0001/full/pct:100/0/default.jpg#h=4084&w=3293","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224943:muscolwell-200224943.0001/full/pct:12.5/0/default.jpg#h=510&w=411","6","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224943:muscolwell-200224943.0001/full/pct:100/0/default.jpg#h=4084&w=3293","muscolwell-200224943-0.jpg"
"https://www.loc.gov/item/muscolwell-200224944/","Larry Colwell dance photographs: Studio or publicity photos: Bolender, Todd, with Tanaquil Le Clercq and Maria Tallchief","photo, print, drawing","image","photographs","1944","","colwell, larry","","music division;larry colwell dance photographs, 1944-1966: studio or publicity photos;larry colwell dance photographs, 1944-1966","false","muscolwell-200224944","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224944:muscolwell-200224944.0001/full/pct:100/0/default.jpg#h=4098&w=3286","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224944:muscolwell-200224944.0001/full/pct:12.5/0/default.jpg#h=512&w=410","11","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224944:muscolwell-200224944.0001/full/pct:100/0/default.jpg#h=4098&w=3286","muscolwell-200224944-0.jpg"
"https://www.loc.gov/item/muscolwell-200224954/","Larry Colwell dance photographs: Studio or publicity photos: Cunningham, Merce","photo, print, drawing","image","photographs","1946","","colwell, larry","","music division;larry colwell dance photographs, 1944-1966: studio or publicity photos;larry colwell dance photographs, 1944-1966","false","muscolwell-200224954","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224954:muscolwell-200224954.0001/full/pct:100/0/default.jpg#h=3294&w=2142","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224954:muscolwell-200224954.0001/full/pct:12.5/0/default.jpg#h=411&w=267","6","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224954:muscolwell-200224954.0001/full/pct:100/0/default.jpg#h=3294&w=2142","muscolwell-200224954-0.jpg"
"https://www.loc.gov/item/muscolwell-200224955/","Larry Colwell dance photographs: Studio or publicity photos: Cunningham, Merce","photo, print, drawing","image","photographs","1946","","colwell, larry","","music division;larry colwell dance photographs, 1944-1966: studio or publicity photos;larry colwell dance photographs, 1944-1966","false","muscolwell-200224955","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224955:muscolwell-200224955.0001/full/pct:100/0/default.jpg#h=3306&w=2160","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224955:muscolwell-200224955.0001/full/pct:12.5/0/default.jpg#h=413&w=270","6","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224955:muscolwell-200224955.0001/full/pct:100/0/default.jpg#h=3306&w=2160","muscolwell-200224955-0.jpg"
"https://www.loc.gov/item/muscolwell-200224951/","Larry Colwell dance photographs: Studio or publicity photos: Boris, Ruthanna","photo, print, drawing","image","photographs","1944","","colwell, larry","","music division;larry colwell dance photographs, 1944-1966: studio or publicity photos;larry colwell dance photographs, 1944-1966","false","muscolwell-200224951","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224951:muscolwell-200224951.0001/full/pct:100/0/default.jpg#h=4079&w=3268","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224951:muscolwell-200224951.0001/full/pct:12.5/0/default.jpg#h=509&w=408","3","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224951:muscolwell-200224951.0001/full/pct:100/0/default.jpg#h=4079&w=3268","muscolwell-200224951-0.jpg"
"https://www.loc.gov/item/muscolwell-200224957/","Larry Colwell dance photographs: Studio or publicity photos: Danielian, Leon","photo, print, drawing","image","photographs","1944","","colwell, larry","","music division;larry colwell dance photographs, 1944-1966: studio or publicity photos;larry colwell dance photographs, 1944-1966","false","muscolwell-200224957","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224957:muscolwell-200224957.0001/full/pct:100/0/default.jpg#h=4085&w=3270","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224957:muscolwell-200224957.0001/full/pct:12.5/0/default.jpg#h=510&w=408","25","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224957:muscolwell-200224957.0001/full/pct:100/0/default.jpg#h=4085&w=3270","muscolwell-200224957-0.jpg"
"https://www.loc.gov/item/muscolwell-200224958/","Larry Colwell dance photographs: Studio or publicity photos: Danielian, Leon, with Mary Ellen Moylan","photo, print, drawing","image","photographs","1944","","colwell, larry","","music division;larry colwell dance photographs, 1944-1966: studio or publicity photos;larry colwell dance photographs, 1944-1966","false","muscolwell-200224958","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224958:muscolwell-200224958.0001/full/pct:100/0/default.jpg#h=4098&w=3299","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224958:muscolwell-200224958.0001/full/pct:12.5/0/default.jpg#h=512&w=412","27","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224958:muscolwell-200224958.0001/full/pct:100/0/default.jpg#h=4098&w=3299","muscolwell-200224958-0.jpg"
"https://www.loc.gov/item/muscolwell-200224959/","Larry Colwell dance photographs: Studio or publicity photos: Danilova, Alexandra, with Frederic Franklin","photo, print, drawing","image","photographs","1944","","colwell, larry","","music division;larry colwell dance photographs, 1944-1966: studio or publicity photos;larry colwell dance photographs, 1944-1966","false","muscolwell-200224959","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224959:muscolwell-200224959.0001/full/pct:100/0/default.jpg#h=4060&w=3251","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224959:muscolwell-200224959.0001/full/pct:12.5/0/default.jpg#h=507&w=406","6","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224959:muscolwell-200224959.0001/full/pct:100/0/default.jpg#h=4060&w=3251","muscolwell-200224959-0.jpg"
"https://www.loc.gov/item/muscolwell-200224960/","Larry Colwell dance photographs: Studio or publicity photos: Franklin, Frederic","photo, print, drawing","image","photographs","1944","","colwell, larry","","music division;larry colwell dance photographs, 1944-1966: studio or publicity photos;larry colwell dance photographs, 1944-1966","false","muscolwell-200224960","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224960:muscolwell-200224960.0001/full/pct:100/0/default.jpg#h=4086&w=3276","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224960:muscolwell-200224960.0001/full/pct:12.5/0/default.jpg#h=510&w=409","10","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224960:muscolwell-200224960.0001/full/pct:100/0/default.jpg#h=4086&w=3276","muscolwell-200224960-0.jpg"
"https://www.loc.gov/item/muscolwell-200224961/","Larry Colwell dance photographs: Studio or publicity photos: Franklin, Frederic","photo, print, drawing","image","photographs","1944","","colwell, larry","","music division;larry colwell dance photographs, 1944-1966: studio or publicity photos;larry colwell dance photographs, 1944-1966","false","muscolwell-200224961","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224961:muscolwell-200224961.0001/full/pct:100/0/default.jpg#h=4070&w=3286","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224961:muscolwell-200224961.0001/full/pct:12.5/0/default.jpg#h=508&w=410","8","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224961:muscolwell-200224961.0001/full/pct:100/0/default.jpg#h=4070&w=3286","muscolwell-200224961-0.jpg"
"https://www.loc.gov/item/muscolwell-200224952/","Larry Colwell dance photographs: Studio or publicity photos: Cage, John, 1947","photo, print, drawing","image","photographs","1947","","colwell, larry","","music division;larry colwell dance photographs, 1944-1966: studio or publicity photos;larry colwell dance photographs, 1944-1966","false","muscolwell-200224952","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224952:muscolwell-200224952.0001/full/pct:100/0/default.jpg#h=2910&w=2130","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224952:muscolwell-200224952.0001/full/pct:12.5/0/default.jpg#h=363&w=266","13","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224952:muscolwell-200224952.0001/full/pct:100/0/default.jpg#h=2910&w=2130","muscolwell-200224952-0.jpg"
"https://www.loc.gov/item/muscolwell-200224953/","Larry Colwell dance photographs: Studio or publicity photos: Celli, Vincenzo","photo, print, drawing","image","photographs","1946","","colwell, larry","","music division;larry colwell dance photographs, 1944-1966: studio or publicity photos;larry colwell dance photographs, 1944-1966","false","muscolwell-200224953","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224953:muscolwell-200224953.0001/full/pct:100/0/default.jpg#h=3312&w=2184","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224953:muscolwell-200224953.0001/full/pct:12.5/0/default.jpg#h=414&w=273","9","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224953:muscolwell-200224953.0001/full/pct:100/0/default.jpg#h=3312&w=2184","muscolwell-200224953-0.jpg"
"https://www.loc.gov/item/muscolwell-200224956/","Larry Colwell dance photographs: Studio or publicity photos: Danielian, Leon, with Nathalie Krassovska","photo, print, drawing","image","photographs","1944","","colwell, larry","","music division;larry colwell dance photographs, 1944-1966: studio or publicity photos;larry colwell dance photographs, 1944-1966","false","muscolwell-200224956","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224956:muscolwell-200224956.0001/full/pct:100/0/default.jpg#h=4098&w=3293","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224956:muscolwell-200224956.0001/full/pct:12.5/0/default.jpg#h=512&w=411","18","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224956:muscolwell-200224956.0001/full/pct:100/0/default.jpg#h=4098&w=3293","muscolwell-200224956-0.jpg"
"https://www.loc.gov/item/muscolwell-200224962/","Larry Colwell dance photographs: Studio or publicity photos: Hobi, Frank","photo, print, drawing","image","photographs","1944","","colwell, larry","","music division;larry colwell dance photographs, 1944-1966: studio or publicity photos;larry colwell dance photographs, 1944-1966","false","muscolwell-200224962","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224962:muscolwell-200224962.0001/full/pct:100/0/default.jpg#h=8598&w=6195","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224962:muscolwell-200224962.0001/full/pct:3.125/0/default.jpg#h=268&w=193","4","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224962:muscolwell-200224962.0001/full/pct:100/0/default.jpg#h=8598&w=6195","muscolwell-200224962-0.jpg"
"https://www.loc.gov/item/muscolwell-200224975/","Larry Colwell dance photographs: Studio or publicity photos: Magallanes, Nicholas","photo, print, drawing","image","photographs","1950","","colwell, larry","","music division;larry colwell dance photographs, 1944-1966: studio or publicity photos;larry colwell dance photographs, 1944-1966","false","muscolwell-200224975","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224975:muscolwell-200224975.0001/full/pct:100/0/default.jpg#h=8668&w=6220","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224975:muscolwell-200224975.0001/full/pct:3.125/0/default.jpg#h=270&w=194","11","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224975:muscolwell-200224975.0001/full/pct:100/0/default.jpg#h=8668&w=6220","muscolwell-200224975-0.jpg"
"https://www.loc.gov/item/muscolwell-200224964/","Larry Colwell dance photographs: Studio or publicity photos: Krassovska, Natalie","photo, print, drawing","image","photographs","1946","","colwell, larry","","music division;larry colwell dance photographs, 1944-1966: studio or publicity photos;larry colwell dance photographs, 1944-1966","false","muscolwell-200224964","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224964:muscolwell-200224964.0001/full/pct:100/0/default.jpg#h=8630&w=6186","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224964:muscolwell-200224964.0001/full/pct:3.125/0/default.jpg#h=269&w=193","1","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224964:muscolwell-200224964.0001/full/pct:100/0/default.jpg#h=8630&w=6186","muscolwell-200224964-0.jpg"
"https://www.loc.gov/item/muscolwell-200224967/","Larry Colwell dance photographs: Studio or publicity photos: Krassovska, Natalie","photo, print, drawing","image","photographs","1944","","colwell, larry","","music division;larry colwell dance photographs, 1944-1966: studio or publicity photos;larry colwell dance photographs, 1944-1966","false","muscolwell-200224967","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224967:muscolwell-200224967.0001/full/pct:100/0/default.jpg#h=6153&w=4853","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224967:muscolwell-200224967.0001/full/pct:6.25/0/default.jpg#h=384&w=303","1","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224967:muscolwell-200224967.0001/full/pct:100/0/default.jpg#h=6153&w=4853","muscolwell-200224967-0.jpg"
"https://www.loc.gov/item/muscolwell-200224968/","Larry Colwell dance photographs: Studio or publicity photos: Le Clercq, Tanaquil","photo, print, drawing","image","photographs","1947","","colwell, larry","","music division;larry colwell dance photographs, 1944-1966: studio or publicity photos;larry colwell dance photographs, 1944-1966","false","muscolwell-200224968","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224968:muscolwell-200224968.0001/full/pct:100/0/default.jpg#h=4083&w=3276","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224968:muscolwell-200224968.0001/full/pct:12.5/0/default.jpg#h=510&w=409","9","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224968:muscolwell-200224968.0001/full/pct:100/0/default.jpg#h=4083&w=3276","muscolwell-200224968-0.jpg"
"https://www.loc.gov/item/muscolwell-200224969/","Larry Colwell dance photographs: Studio or publicity photos: Le Clercq, Tanaquil, with Francisco Moncion","photo, print, drawing","image","photographs","1947","","colwell, larry","","music division;larry colwell dance photographs, 1944-1966: studio or publicity photos;larry colwell dance photographs, 1944-1966","false","muscolwell-200224969","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224969:muscolwell-200224969.0001/full/pct:100/0/default.jpg#h=4102&w=3287","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224969:muscolwell-200224969.0001/full/pct:12.5/0/default.jpg#h=512&w=410","12","https://tile.loc.gov/image-services/iiif/service:music:muscolwell:muscolwell-200224969:muscolwell-200224969.0001/full/pct:100/0/default.jpg#h=4102&w=3287","muscolwell-200224969-0.jpg"
